commit,timestamp,count_global,count_address,count_call
17198cfdb23bb829ad63b5997f4bf0039ecec2ab,2016-09-10 18:03:25 +0100,1506,637,23
d2b3a08739b1cf94c39e8484666c5a55bed1132b,2016-09-10 17:55:32 +0100,1531,637,23
8950a0382222165cb786b8baf34d3ac702a01793,2016-09-10 17:52:46 +0100,1534,637,23
20c35b10eb8bde6ef3e69a6799e7d2f37cfecc23,2016-09-10 17:46:34 +0100,1546,637,23
d1801f860b20bc203ac09f7e353b7d6f0304d827,2016-09-10 17:30:07 +0200,1554,641,23
40370aea34914e53b814a27dc4e5103890d92a0f,2016-09-10 17:23:19 +0200,1540,641,23
b998f5b3d52dc329d984eead4d53277f7712bae6,2016-09-10 17:23:19 +0200,1546,641,23
f81c394c8be6967326408f8ee6be21e22cb98f9f,2016-09-10 15:22:14 +0100,1554,641,23
2299b22cbc4906d30f26ad4fef8ea4f0e47c5398,2016-09-10 15:17:18 +0100,1557,642,23
708efdd08c39a9f8c9b83344724650ba43200808,2016-09-10 14:46:53 +0100,1563,668,23
f303642ceb2da204ff075c92f0b13721a3883b1b,2016-09-10 14:42:57 +0100,1573,668,23
c21a047331648250f80257f53b3c0ffd3f02f170,2016-09-10 14:40:50 +0100,1582,668,23
2db375fb32d39ca95a162fb6082e5c08c596e6be,2016-09-10 14:37:20 +0100,1584,668,23
9f4a70d642bc9f276abe385f56f7c679468c588b,2016-09-10 14:30:16 +0100,1595,670,23
1f0820f6629df8022ef9ab607d7c8c112227e8c7,2016-09-10 14:13:36 +0100,1629,670,23
3b0b8a12d1aae40e302171426b05c23d46bae379,2016-09-10 13:40:58 +0100,1665,674,23
d12804b242d59c3f43093c5e1d185b7646a0de6e,2016-09-10 12:45:33 +0100,1669,678,23
b5211a41dec9a17db067e8145dbebf863c9d24b3,2016-09-10 12:35:18 +0100,1669,678,23
d0950af9dfcf177a9b615e17a12080e28ada80c7,2016-09-10 12:28:01 +0100,1687,678,23
b1e9810ec6e5c5879c4177ceef189069d1afd8b1,2016-09-09 23:48:17 +0100,1699,680,23
952b9cb1947faae63c4dbf5d47cee53751a5e2dc,2016-09-09 23:39:00 +0100,1703,680,23
2237524f7e6a1fde093799e9a7fcbd767c5fd038,2016-09-09 22:16:34 +0100,1704,681,23
c2a6eba1d37f6f96ee7a62da57a1c9e53b79d473,2016-09-09 22:15:29 +0100,1708,681,23
2759772fca038975859d6ce0b6ab0ec1744ace2f,2016-09-09 20:00:06 +0100,1708,681,23
d00aa2c7bb6d06e5deb6e439ab6c313edd1e8283,2016-09-09 17:16:40 +0100,1708,681,23
498bab24c3dcb92f82f13efd082a0891494fbd9b,2016-09-09 17:16:12 +0100,1717,681,23
cdaddaa00dd22f12a0ae5e93a6cbb9e604b23383,2016-09-08 22:06:39 +0100,1717,681,23
91eb33255b1adb3dbc2a16bfa008cb6e23a77ac7,2016-09-08 21:37:27 +0100,1717,681,23
e4b53630edda9a9dd710df8491507ad8077820de,2016-09-08 21:37:27 +0100,1717,681,23
5d09dbd24c32039218da8bdd9ec2279b641811bf,2016-09-08 22:36:06 +0200,1717,681,23
0cc42380257b1059564c909e2251f04f13a72ea1,2016-09-08 22:13:11 +0200,1717,681,23
ae937a240ba3ca896209edd9b021c480afea6b33,2016-09-08 20:05:30 +0100,1717,681,23
7eb9f1945009ae5a2a0d191b6af03193ddfa990b,2016-09-08 20:50:22 +0200,1717,681,23
9c78734765c113be46e62c98bc9cd584db476908,2016-09-08 19:10:39 +0100,1717,681,23
3ddf3e350bed70545dec8b8b34abff0937d25c68,2016-09-08 19:43:07 +0200,1717,681,23
8f3c43fcf1b1df8a1265458db06290c4850f8c5d,2016-09-08 19:43:06 +0200,1717,681,23
933d13ecdee5c66c23c50160a90a1b3f1c4d01c2,2016-09-08 18:09:10 +0100,1737,681,23
163e314379d4a09ac06f7780234c1a62879ebba3,2016-09-07 13:39:29 +0100,1737,681,23
a48976cc6bbff9908b11ce6013ae4ad47f505ffc,2016-09-06 22:06:56 +0100,1738,681,23
78a38b07b960973cf53437866b4d341e0139b238,2016-09-06 22:57:01 +0200,1738,681,23
220afe04d573d48f3cd9dca5a9573e56674edf92,2016-09-06 21:33:15 +0100,1738,681,23
d6a3b1e09352c7fb5101195d26701725f24b7c55,2016-09-06 18:43:01 +0100,1738,681,23
eccea88388c75ab843eb641572a2538a2827656e,2016-09-06 18:41:05 +0100,1738,681,23
dc37095a41de7d5d4162f88d0682e844cf1b39d9,2016-09-06 07:54:50 +0200,1738,681,23
00bfe1befbde539d1c929b8ac9e1f4a27752263c,2016-09-06 00:10:58 +0100,1738,681,23
2b33c3d55e7ed242cf617b299e471f2bb3b3b454,2016-09-05 23:20:08 +0100,1738,681,23
248424e6add17d266bc4cbb8bcb606c154a9d0f2,2016-09-05 23:00:17 +0100,1746,698,23
1e65c7e940bf5d3eb736300ff95682af5be1c522,2016-09-05 22:37:57 +0100,1748,706,23
1c9164d3d3e2080478dae594b4c01ced0711aa83,2016-09-05 22:34:07 +0100,1765,706,23
7fd3fd00049ee2c2b8f45c6374e5b6ed30138990,2016-09-05 22:31:12 +0100,1765,707,23
32a6722cdac7fe23235db73774f1ba2011e49e9a,2016-09-05 22:26:02 +0100,1765,708,23
669396e84199eceaaddfa789fa1b20626d5e437f,2016-09-05 21:45:50 +0100,1765,725,23
db327d26c8801081257427bb30012c8c742a2adf,2016-09-05 21:21:33 +0100,1765,730,23
584ac8031f14aff627cfe4ac2db33f5bf8e76ea0,2016-09-05 21:13:53 +0100,1771,730,23
4a82cd069649e55bdedea27a5c3981c74115b0f6,2016-09-05 21:06:56 +0100,1778,733,23
2dc315f2285a0b335cbe8d00e100cd164bdd34e5,2016-09-05 21:04:22 +0100,1779,733,23
3c5d4adcf0d6d9b9d5e494f075c0e97333fe79ba,2016-09-05 20:59:38 +0100,1782,733,23
eebdf8be7f8aa794f27adb62cc46ca42cf7b6c28,2016-09-05 20:57:30 +0100,1784,734,23
d10fdd4904121ab7ea42c25bc62ec03dd4ba45a0,2016-09-05 20:54:22 +0100,1787,734,23
9d49dbd782bedbc405121c4b2ebbce5889b0e693,2016-09-05 20:53:30 +0100,1788,734,23
1338f7cedd884bdae941929bcf9d5a8f2b30d0bf,2016-09-05 20:50:33 +0100,1791,737,23
029da58459f3f2c848336f1ca08b55fb279ebf25,2016-09-05 20:42:08 +0100,1803,737,23
9966ee909210379aa6d031f9f9aa8637d70c881b,2016-09-05 20:30:06 +0100,1809,737,23
3b8e2436c2b09f7868000c62f88f0f2e70da3b2e,2016-09-05 20:26:33 +0100,1811,737,23
aa15ff6ed9a740ee63a6e131f1e24a3c14d75a54,2016-09-05 00:05:48 +0100,1812,737,23
35fd831d5761a04eb52a0f31e6d26bf5ef6caa49,2016-09-04 21:58:25 +0100,1812,737,23
a3c14b59dc31b9d376335803a37bbaee40a3d0b2,2016-09-04 21:56:56 +0100,1813,737,23
a9f17a5ded51cc916d3ea81936682d2ae2fa5b4d,2016-09-04 21:55:06 +0100,1817,737,23
3d4b938be2e541c50afdcf49201c5db6ad1c34fd,2016-09-04 21:53:19 +0100,1819,737,23
925358134aeb4489e2f86a8ccae88463c0271809,2016-09-04 21:50:41 +0100,1821,737,23
2cd16a6fe52d66014aa791ba8b8e8e0f7d922c84,2016-09-04 21:47:05 +0100,1826,737,23
826585c3fca6713407b3e422f2ce105607c68583,2016-09-04 21:43:37 +0100,1830,737,23
147493f85a1b7d0a9d9ea740d1e70bca0c91a6d0,2016-09-04 21:39:11 +0100,1854,747,23
10cafb479cf18aad91d1fa0dd1a97244554d4889,2016-09-04 21:36:01 +0100,1860,747,23
b4d2d27c9ac26cc871ed9c98d4cca4c033a70dc8,2016-09-04 21:33:27 +0100,1864,747,23
27a26a616a46ab6bbda71ee70ed41daa4daf4d2a,2016-09-04 21:15:07 +0100,1883,747,23
bf168904899ca24fc86eb120a43780e84e161854,2016-09-04 20:22:27 +0100,1889,751,23
0f6f23d588973a0c342738dfee6929e4f0b2759f,2016-09-04 21:19:19 +0200,1883,747,23
bfe1a7b58f05ca5d445ecfe1b86554623ebdb1b2,2016-09-04 21:19:19 +0200,1883,748,23
cd7b8f1de9f4261f51fa1c7164fcbf69ad387c7e,2016-09-04 21:19:19 +0200,1884,748,23
ab1af70106fd1c02c5bf3fe788627e34c2beeddc,2016-09-04 21:19:19 +0200,1886,748,23
0d9fa13dc9ab44b169231093dd18ca7fc2baed6f,2016-09-04 21:19:19 +0200,1886,748,23
b7497f6654b4ef8a8dbc0ad579f73d358149551c,2016-09-04 21:19:19 +0200,1889,751,23
42c5c5b8dda5088ed8fc5c56d976d6ae6251f27f,2016-09-04 19:32:00 +0100,1889,751,23
8c5395cbd18abbdbee69ad0e99f1216eaba8c8e5,2016-09-04 18:07:27 +0100,1889,751,23
b449ed16ecde5cf32b979158261b59ca6ec6706e,2016-09-04 17:41:04 +0100,1889,751,23
b7e72cec369f93a089b147d3c9b5fc98c17313a1,2016-09-04 17:28:09 +0100,1889,751,23
5494dcd0e7c8149890a4b7ad90c701c0835c8591,2016-09-04 16:58:51 +0100,1889,751,23
c4a20ec6ae6ee5438832224d64543fe2275cb89b,2016-09-04 16:58:50 +0100,1889,751,23
292f7f87efdf995a7656165c1d69d21fdc756f4b,2016-09-04 16:58:49 +0100,1889,751,23
47f4722e84968f3488b7ad9a352a6224c9e9938f,2016-09-04 16:58:49 +0100,1889,751,23
fbb1f740dfa3470235538ed918048ce4150eea7f,2016-09-04 16:58:48 +0100,1889,751,23
279c2f15b9af34eb810a49500fc767ec593a7902,2016-09-04 15:42:51 +0000,1889,751,23
27799bc1878864cf4b3dbe0b8bdecb384e756e57,2016-09-04 17:29:43 +0200,1889,751,23
47e343a88d0df616a5e14fb0d18dd3d694e6518b,2016-09-04 17:27:53 +0200,1889,751,23
cdc447e92a974a4a91bf2e3a5ee47522aeb4c965,2016-09-04 17:27:53 +0200,1889,751,23
f6e9216b7dab9bc990460a085e121f2c3890f52a,2016-09-04 17:27:53 +0200,1889,751,23
640aaad3f8b47d2dc918e4cbaf0ab3e34785bda5,2016-09-04 17:27:53 +0200,1889,751,23
44818598987a51dd2a8a4a522b4a60cca48876de,2016-09-04 17:27:53 +0200,1889,751,23
6a665330c2f8d4003029d0dac69052166072f6d8,2016-09-04 15:55:37 +0100,1889,751,23
b38416426fb56f6ef40988a954939c942d74bda8,2016-09-04 15:51:52 +0100,1889,776,23
d86153e57526b758c6bc9291b1835854adb7dba1,2016-09-04 15:47:56 +0100,1892,776,23
ae0eb1804ca9b8c3abff3428219d904d0e190812,2016-09-04 15:44:59 +0100,1892,779,23
9478e0a53e259b0b53259dfdb3faa6bcfbe9c334,2016-09-04 15:36:39 +0100,1902,779,23
e47b8d906ee2c6f9e5049ebddd741d235554803c,2016-09-04 15:21:49 +0100,1907,779,23
5893c6da8211b24a1f9ddb3d3d3cd9b902d97c65,2016-09-04 15:11:15 +0100,1911,783,23
3c80df07d43ab8d00d928242dae1cb5e1a964afe,2016-09-04 15:11:15 +0100,1915,787,23
8993328232d1cffc3c346f1fecd06d4571cd69d4,2016-09-04 15:11:15 +0100,1920,792,23
d9274ffd827d739d6ab0e18243b1da4dedf7f9b7,2016-09-04 12:16:09 +0000,1922,797,23
9c645e0a0ffdf7f7b5be88f52aaee276745e0174,2016-09-04 12:16:56 +0100,1922,797,23
8bc69b549f7ecc7cd18c38f5cd6c77a4359b0b3c,2016-09-04 11:17:15 +0100,1922,797,23
272ccc36f101c452a54483722fabcc439ee04bca,2016-09-04 00:30:17 +0100,1922,797,23
d24010b1b5300ec7338352dacb6715ebf947e6eb,2016-09-04 00:22:56 +0100,1922,797,23
942c26959cfde1111c09d006e73c5c1e6168169f,2016-09-04 00:14:56 +0100,1924,797,23
73cf06d3349017bab6676e473682f718e77ee12a,2016-09-04 00:12:02 +0100,1924,797,23
f8145b6edc8abc4528fa9c96cc345b81432046f8,2016-09-03 21:25:19 +0100,1924,797,23
4cdc91a910b15cdd84166f0e459d350feced00fd,2016-09-03 18:40:37 +0100,1924,797,23
599b0924870964a9d684864b4dcb3b380c98b1d3,2016-09-03 18:40:23 +0100,1924,803,23
755aa4871238ca39ee50efc19076a558833564a9,2016-09-03 18:35:07 +0100,1933,810,23
a5af67e4813ae8d3d90621f48bd117d713c6b6ef,2016-09-03 17:45:31 +0200,1933,804,23
d5eb3b94888f82dcd1056b729b871282b84044d0,2016-09-03 17:24:41 +0200,1933,804,23
5500e9e5cdb6cd949478e3a52f8a05cdf3f295f7,2016-09-03 16:56:00 +0200,1933,810,23
b5456f961a02e07cf3cfb20bd10193d451943ddf,2016-09-03 16:56:00 +0200,1933,810,23
c7879d08cdf77b9bbcfb534724c7ce322bc82cda,2016-09-03 16:56:00 +0200,1933,810,23
73d453228ac9a208ce7e45834f62362e5648ad3a,2016-09-03 14:22:03 +0100,1933,810,23
f2dea1832ac0c95f76ecae2913bb0559d83458c6,2016-09-03 14:15:29 +0100,1948,810,23
cb235c9d568db33e249b96046682edd95c2bb281,2016-09-03 13:54:59 +0100,1953,815,23
2722a85ee4974c1dfdb50b40c649c1b12bafe162,2016-09-03 13:09:50 +0100,1972,816,23
01c78bc9de001421a30cbd968fdfc934043ad3b0,2016-09-03 12:52:56 +0100,1975,816,23
22cec6d1f5ca36f1109234ab71b17ffceaef8c6f,2016-09-03 09:31:00 +0100,2007,821,23
c702fc51d44784b87cbf146954a0793f2214984a,2016-09-03 08:37:44 +0100,2007,821,23
fe8f14be581b98407b3201d5c3f786119a2eeefb,2016-09-02 18:18:59 +0000,2007,821,23
d6dc260f22456e29cea21b4cda60f8ee51bfb69c,2016-09-02 13:38:24 +0100,2007,821,23
6dfcfb4098a42cc168084809d890fddd86419dc6,2016-09-02 04:00:27 +0000,2007,821,23
2091a30e815bcb880ff005fd4678effc6a17fb99,2016-09-01 23:35:45 +0200,2007,821,23
1a533147d0365b5f915f63a892024f5c9841d354,2016-09-01 22:57:17 +0200,2007,821,23
2257bd547bf6d4a465a27a2f05a06313fcb32dcb,2016-09-01 22:56:59 +0200,2007,818,23
f3fe28e7228b49364dbbe16a36d1a118cd2eb39e,2016-09-01 22:56:30 +0200,2007,818,23
355b33ba941c73ae9ad756593ea3b9abdd871990,2016-09-01 22:56:05 +0200,2007,818,23
7766faf00d775dca9f241c726af34908d94bf528,2016-09-01 13:13:07 +0200,1975,813,23
74eac21162c6ba4d47c9e5b416d11bfd6f8b133c,2016-09-01 13:07:28 +0200,1975,813,23
2431930a8ecd3e91a3ef141542413143bcfd35ed,2016-09-01 00:22:41 +0200,1975,813,23
4e8e664e945a02cc1e2954f62538f699771e80e4,2016-08-31 21:12:07 +0200,1988,818,23
02c1db82afbc579bd5b7176e3b07b0717661bbf4,2016-08-31 17:58:58 +0100,2007,818,23
2d55356e6e31fd34bf841d201e51813fc5280daf,2016-08-30 19:36:07 +0100,2007,818,23
bfbe85ed07e9421b5cf49ed1bc917f4ec647f519,2016-08-30 19:30:53 +0200,2308,1093,24
dd7bfdc5298d9f1e4041d2666a08ba9530a69485,2016-08-30 15:27:08 +0100,2007,818,23
f2687eebb2bd96437b3e7e0b5893ccfe3bc2467c,2016-08-30 04:00:22 +0000,2014,818,23
5e30390f4a480413c5714ded246472c86382189a,2016-08-29 19:25:53 +0100,2014,818,23
344c480a0f54e0cd7b20e97492f7233db3cb1300,2016-08-29 18:39:11 +0100,2014,818,23
66eed2b9a1c20185c42ade69323de71e09802b74,2016-08-29 17:13:20 +0100,2014,818,23
7e5c22145edea04107b8fec34647a14855f14ea3,2016-08-29 15:40:28 +0100,2014,818,23
d73c2ba13c0a64b7f6699f1be99e56e148854f7a,2016-08-29 15:35:46 +0100,2014,818,23
a346d8a048163453703adc3bd24adbe03be4789a,2016-08-29 15:35:46 +0100,2014,818,23
6266e77fd55ec351cc21d16502355b29a663c871,2016-08-29 15:35:45 +0100,2014,818,23
8cb212dbf9f4f48a549b9cc20a5b03ccb6ca5546,2016-08-29 13:55:33 +0200,2014,818,23
d07102ecf9e9a711376d350e9089a17c55e740f0,2016-08-29 11:53:34 +0100,2014,818,23
4ee9c2c76fb3492c538ffbd8a1a1a3446a307dc4,2016-08-28 21:19:55 +0100,2014,818,23
51137b1fb6a8be693a3236ec6c18f3600e21e15d,2016-08-28 17:34:06 +0100,2014,818,23
89c9cc26c0dc2d764553e216bd8b16a1e52b9556,2016-08-28 17:24:51 +0100,2012,816,23
c586b887fd8f75d7bc39a726952d9d82b4d39658,2016-08-28 17:19:13 +0100,2014,816,23
12ef20ef311c095fe39fca3fe60f60bc5c87fd93,2016-08-28 17:17:20 +0100,2014,816,23
7b1c018f538f818d85b24ea2f7e8326c77d41add,2016-08-28 16:57:54 +0200,2014,816,23
831936d134e3654beb95393111b030719d8db7dd,2016-08-28 15:15:07 +0100,2014,816,23
17b69d257b11379b9b498baac630f58b2a3d25b2,2016-08-28 14:05:13 +0100,2014,816,23
f73794e093df84ccfb8fbce256870c862c1036ab,2016-08-28 10:31:53 +0100,2014,816,23
76043d40502118a493db3511e169a23415a8b49d,2016-08-28 00:37:10 +0100,2014,816,23
7ebdec7e8f02f1833621455f2b7654063c0b919b,2016-08-27 23:36:36 +0100,2016,816,23
8cf7e87b5c88732608b7203567845320ec5270ee,2016-08-27 23:32:15 +0100,2008,816,23
1f398a69ff6c25ea24155fc712840469df9c23d0,2016-08-27 15:14:34 +0100,2008,816,23
75dde0467f5f18eaeae6d5adc7efb8a1ffe0fa5c,2016-08-27 14:40:05 +0100,2008,816,23
10ef3fdcc358ec6517730f35b4492561fa171fcb,2016-08-27 14:08:31 +0100,2008,816,23
68fc6371ae401ec89ac082d2c9e088075abf5ce5,2016-08-27 14:05:25 +0100,2008,816,23
94a31fe6306e4a51e2f8914c5d1c6c9ac21dbb99,2016-08-27 13:54:19 +0100,2008,816,23
691995246fdc7501d81370df62ac6b0f204e000d,2016-08-27 13:31:45 +0100,2008,816,23
d2cb3fa0b422415fbc1aea3d72f4822b203a9256,2016-08-27 13:13:23 +0100,2008,816,23
26d2e61fd84dab64cca03e1d66f6a9e9a38339d6,2016-08-27 12:57:45 +0200,2008,816,23
a3e4bd1af431b2231d8389715f4b63c599a4a19a,2016-08-26 19:06:44 +0100,2008,816,23
bd006de77b793cc51ea2bc753f1a97e7b42c6c11,2016-08-26 18:50:52 +0100,2008,816,23
4ea05cfb95add0db062a0f5d9ab97c27f9420b64,2016-08-26 18:33:54 +0100,2008,816,23
c19437028de69d55511e5120ac25a0b88180d6d6,2016-08-26 18:29:42 +0100,2008,816,23
6a367e20660508932de9434e5c03081581936276,2016-08-26 18:04:17 +0100,2008,816,23
6654cdadfe8ed340db86013b7c34e438db679b6c,2016-08-26 14:34:46 +0100,2008,816,23
a19d28a00c67d02545def74851b49db0a10deb67,2016-08-26 14:20:17 +0100,2008,816,23
ce7afb92fd4e33f2f9ab34527f622ee9fe0d7e21,2016-08-26 00:45:57 +0100,2008,816,23
f416da96f479482a81520ce5eb774d06b169231e,2016-08-26 00:03:52 +0100,2008,816,23
ea2e5f3273391293472a5317fbf08e96c72af0fb,2016-08-25 23:58:43 +0100,2008,816,23
76b0e3158b6a5b86551c68c59f4ddf5c90c9bace,2016-08-25 23:49:59 +0100,2008,816,23
c86de10f3d9f2ab86479e5935e0854f5600f2618,2016-08-25 23:38:48 +0100,2008,816,23
0b2341ab8e0085a02dce22e9bf06aba7a8f87476,2016-08-25 23:07:02 +0100,2008,816,23
ff9e249a8549aaa43aaae853a1db66bf2341e08f,2016-08-25 22:35:19 +0100,2008,816,23
7df67e3a2967a92929810337ce1c9edd1bf4bc15,2016-08-25 22:19:54 +0100,2008,816,23
2e31288b6b99f6e9f1f5a9ed0cc1fe298232c265,2016-08-25 21:29:38 +0100,2008,816,23
ad8eb641d5cdfd23368dca5a68249a451c87c000,2016-08-25 20:39:20 +0100,2008,816,23
